image_id,file_name,source_file_name,source_stem,source_scene_id,num_objects,mask_area_pixels,mask_area_ratio,mean_bbox_fill_ratio,median_bbox_fill_ratio,max_pair_bbox_iou,num_bbox_overlap_pairs,has_bbox_overlap,overlap_group,area_group,stratum,split,area_threshold,stratify_by,no_overlap_iou_max,overlap_iou_min,selected_eval,source_image_id
31,P0012_0003.png,P0012_0003.png,P0012_0003,P0012,5,4601,0.0043878555297851,0.6354773868999001,0.5233785822021116,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,17
32,P0012_0004.png,P0012_0004.png,P0012_0004,P0012,6,5749,0.0054826736450195,0.5622815672911321,0.5230750836920134,0.21630615640599,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,18
33,P0012_0005.png,P0012_0005.png,P0012_0005,P0012,5,5045,0.0048112869262695,0.5696174310306306,0.5143472022955524,0.21630615640599,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,19
34,P0012_0006.png,P0012_0006.png,P0012_0006,P0012,2,1932,0.0018424987792968,0.4669265756985055,0.4669265756985055,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,20
35,P0012_0007.png,P0012_0007.png,P0012_0007,P0012,4,3344,0.0031890869140625,0.532344133384525,0.5398548654362608,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,21
36,P0012_0008.png,P0012_0008.png,P0012_0008,P0012,3,2521,0.0024042129516601,0.5489019675066187,0.5503875968992248,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,22
37,P0012_0009.png,P0012_0009.png,P0012_0009,P0012,2,1936,0.0018463134765625,0.4678362573099415,0.4678362573099415,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,23
38,P0012_0010.png,P0012_0010.png,P0012_0010,P0012,4,3343,0.003188133239746,0.5320187551521701,0.5379121193074681,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,24
39,P0012_0011.png,P0012_0011.png,P0012_0011,P0012,3,2536,0.0024185180664062,0.5522388138667208,0.55461592670895,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,25
40,P0013_0000.png,P0013_0000.png,P0013_0000,P0013,12,8957,0.0085420608520507,0.5673754482235526,0.5537851037851038,0.134185303514377,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,38
41,P0013_0001.png,P0013_0001.png,P0013_0001,P0013,7,6312,0.0060195922851562,0.5714463826788369,0.5559540889526542,0.1758601856908793,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,39
42,P0013_0002.png,P0013_0002.png,P0013_0002,P0013,18,13253,0.012639045715332,0.5514388456108024,0.5265757118698295,0.2352941176470588,6,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,40
43,P0013_0003.png,P0013_0003.png,P0013_0003,P0013,7,6300,0.0060081481933593,0.5716050898303163,0.5581061692969871,0.1758601856908793,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,41
44,P0018_0000.png,P0018_0000.png,P0018_0000,P0018,40,29620,0.0282478332519531,0.839482422446325,0.8249054189384666,0.05006105006105,12,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,42
45,P0018_0002.png,P0018_0002.png,P0018_0002,P0018,15,8572,0.0081748962402343,0.8343612764815899,0.913926499032882,0.171306209850107,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,43
46,P0018_0003.png,P0018_0003.png,P0018_0003,P0018,5,4636,0.0044212341308593,0.5475709420446752,0.4480952380952381,0.059610705596107,1,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,44
47,P0019_0000.png,P0019_0000.png,P0019_0000,P0019,1,880,0.0008392333984375,0.4853833425261997,0.4853833425261997,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,26
48,P0019_0002.png,P0019_0002.png,P0019_0002,P0019,1,1018,0.0009708404541015,0.4826932195353248,0.4826932195353248,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,27
49,P0019_0003.png,P0019_0003.png,P0019_0003,P0019,7,6627,0.0063199996948242,0.6174385585160707,0.5510344827586207,0.0265832681782642,1,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,28
50,P0019_0004.png,P0019_0004.png,P0019_0004,P0019,5,4543,0.0043325424194335,0.6510537637312387,0.6688311688311688,0.0265832681782642,1,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,29
51,P0019_0005.png,P0019_0005.png,P0019_0005,P0019,3,3084,0.0029411315917968,0.4864635083551201,0.4574468085106383,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,30
52,P0019_0007.png,P0019_0007.png,P0019_0007,P0019,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0065670013427734,mask_area,0.0,0.001,False,31
53,P0019_0008.png,P0019_0008.png,P0019_0008,P0019,7,5794,0.0055255889892578,0.7133145332744577,0.7037643207855974,0.0265832681782642,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,32
54,P0019_0009.png,P0019_0009.png,P0019_0009,P0019,7,5659,0.0053968429565429,0.6968181294940525,0.7021276595744681,0.0265832681782642,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,33
55,P0019_0010.png,P0019_0010.png,P0019_0010,P0019,2,2186,0.002084732055664,0.5228512579556223,0.5228512579556223,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,34
56,P0019_0013.png,P0019_0013.png,P0019_0013,P0019,1,1064,0.0010147094726562,1.005671077504726,1.005671077504726,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,35
57,P0019_0014.png,P0019_0014.png,P0019_0014,P0019,1,1037,0.0009889602661132,0.9801512287334594,0.9801512287334594,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,36
58,P0019_0015.png,P0019_0015.png,P0019_0015,P0019,1,1318,0.0012569427490234,0.7920673076923077,0.7920673076923077,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,37
59,P0019_0020.png,P0019_0020.png,P0019_0020,P0019,5,4845,0.0046205520629882,0.7403235463586583,0.6900269541778976,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,38
60,P0019_0025.png,P0019_0025.png,P0019_0025,P0019,5,4397,0.0041933059692382,0.6737975117899289,0.6765432098765433,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,39
61,P0019_0028.png,P0019_0028.png,P0019_0028,P0019,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0065670013427734,mask_area,0.0,0.001,False,40
62,P0019_0035.png,P0019_0035.png,P0019_0035,P0019,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0065670013427734,mask_area,0.0,0.001,False,41
63,P0019_0039.png,P0019_0039.png,P0019_0039,P0019,1,1219,0.0011625289916992,0.9636363636363636,0.9636363636363636,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,42
64,P0020_0000.png,P0020_0000.png,P0020_0000,P0020,204,44747,0.0426740646362304,0.9421536260203616,0.9328502415458936,0.131578947368421,14,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,43
65,P0020_0001.png,P0020_0001.png,P0020_0001,P0020,128,29123,0.0277738571166992,0.9686391439997808,0.9647435897435898,0.0406654343807763,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,44
66,P0020_0002.png,P0020_0002.png,P0020_0002,P0020,52,11359,0.0108327865600585,0.878893118322991,0.8566650740563784,0.095389507154213,4,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,45
67,P0020_0003.png,P0020_0003.png,P0020_0003,P0020,37,7456,0.007110595703125,0.7598920747462239,0.7265625,0.1629629629629629,12,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,46
68,P0020_0004.png,P0020_0004.png,P0020_0004,P0020,8,2080,0.001983642578125,0.7452361596291466,0.6799999999999999,0.0650887573964497,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,47
69,P0020_0005.png,P0020_0005.png,P0020_0005,P0020,8,1946,0.0018558502197265,0.6864268740562319,0.633187675070028,0.0650887573964497,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,48
70,P0020_0006.png,P0020_0006.png,P0020_0006,P0020,45,11872,0.011322021484375,0.8790120061779264,0.9074074074074074,0.145374449339207,4,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,49
71,P0020_0007.png,P0020_0007.png,P0020_0007,P0020,50,11924,0.0113716125488281,0.9025345087050288,0.9195959595959596,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,50
72,P0020_0008.png,P0020_0008.png,P0020_0008,P0020,21,4775,0.0045537948608398,0.8934268421797046,0.8858024691358025,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,51
73,P0020_0010.png,P0020_0010.png,P0020_0010,P0020,8,2014,0.0019207000732421,0.9175165670214204,0.9219467401285584,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,52
74,P0020_0011.png,P0020_0011.png,P0020_0011,P0020,8,2001,0.0019083023071289,0.9061350350657004,0.9097384097384098,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,53
75,P0020_0012.png,P0020_0012.png,P0020_0012,P0020,49,12618,0.012033462524414,0.8884075229174263,0.914,0.173076923076923,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,54
76,P0020_0013.png,P0020_0013.png,P0020_0013,P0020,38,9213,0.0087862014770507,0.9130366020675864,0.8969047619047619,0.173076923076923,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,55
77,P0020_0014.png,P0020_0014.png,P0020_0014,P0020,19,4315,0.0041151046752929,0.8225288192500871,0.8395061728395061,0.0433212996389891,1,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,56
78,P0020_0016.png,P0020_0016.png,P0020_0016,P0020,10,2394,0.0022830963134765,0.9078900920051816,0.9716205533596838,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,57
79,P0020_0017.png,P0020_0017.png,P0020_0017,P0020,10,2374,0.0022640228271484,0.8985253701193017,0.9254545454545454,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,58
80,P0020_0018.png,P0020_0018.png,P0020_0018,P0020,18,5050,0.0048160552978515,0.7231981374659515,0.7140963203463203,0.1589595375722543,4,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,59
81,P0020_0019.png,P0020_0019.png,P0020_0019,P0020,39,9132,0.0087089538574218,0.8211400859559547,0.8521739130434782,0.1589595375722543,6,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,60
82,P0020_0020.png,P0020_0020.png,P0020_0020,P0020,25,6282,0.005990982055664,0.8306133220243166,0.8042328042328042,0.0433212996389891,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,61
83,P0020_0022.png,P0020_0022.png,P0020_0022,P0020,12,3199,0.0030508041381835,0.9385162248101212,0.9623696816004508,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,62
84,P0020_0023.png,P0020_0023.png,P0020_0023,P0020,13,3473,0.0033121109008789,0.9431659315348536,0.9723320158102768,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,63
85,P0020_0024.png,P0020_0024.png,P0020_0024,P0020,13,3448,0.0032882690429687,0.5623541048832763,0.5639097744360902,0.2382198952879581,6,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,64
86,P0020_0025.png,P0020_0025.png,P0020_0025,P0020,13,3087,0.002943992614746,0.7389518541341846,0.7045454545454546,0.1589595375722543,5,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,65
87,P0020_0026.png,P0020_0026.png,P0020_0026,P0020,5,1259,0.0012006759643554,0.8073174451735172,0.7828282828282829,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,66
88,P0020_0027.png,P0020_0027.png,P0020_0027,P0020,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0065670013427734,mask_area,0.0,0.001,False,67
89,P0020_0028.png,P0020_0028.png,P0020_0028,P0020,26,6980,0.0066566467285156,0.9137152353282538,0.9457782555608644,0.064516129032258,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,68
90,P0020_0029.png,P0020_0029.png,P0020_0029,P0020,33,8909,0.0084962844848632,0.8501883796581886,0.8840579710144928,0.064516129032258,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,69
91,P0020_0030.png,P0020_0030.png,P0020_0030,P0020,4,1093,0.001042366027832,0.6210678350287484,0.6175272740675217,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,70
92,P0020_0031.png,P0020_0031.png,P0020_0031,P0020,5,1296,0.0012359619140625,0.8190475425398699,0.7470238095238095,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,71
93,P0020_0032.png,P0020_0032.png,P0020_0032,P0020,2,457,0.0004358291625976,0.9425585284280936,0.9425585284280936,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,72
94,P0020_0033.png,P0020_0033.png,P0020_0033,P0020,5,1232,0.0011749267578125,0.7030776521952993,0.6372549019607843,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,73
95,P0020_0034.png,P0020_0034.png,P0020_0034,P0020,27,7404,0.0070610046386718,0.6131708251513324,0.5952380952380952,0.0535714285714285,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,74
96,P0020_0035.png,P0020_0035.png,P0020_0035,P0020,31,8585,0.0081872940063476,0.5928279549625691,0.5833333333333334,0.0535714285714285,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,75
97,P0021_0002.png,P0021_0002.png,P0021_0002,P0021,3,2720,0.002593994140625,0.8629854096520763,0.81,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,5
98,P0021_0003.png,P0021_0003.png,P0021_0003,P0021,3,2652,0.0025291442871093,0.840415263748597,0.8072727272727273,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,6
99,P0021_0004.png,P0021_0004.png,P0021_0004,P0021,12,11055,0.010542869567871,0.8088164790905714,0.8075460909001282,0.0481637567730282,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,7
100,P0021_0005.png,P0021_0005.png,P0021_0005,P0021,2,1578,0.001504898071289,0.8359305829083136,0.8359305829083136,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,8
101,P0022_0000.png,P0022_0000.png,P0022_0000,P0022,1,640,0.0006103515625,0.4848484848484848,0.4848484848484848,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,9
102,P0022_0001.png,P0022_0001.png,P0022_0001,P0022,3,2059,0.0019636154174804,0.5765355618616489,0.4606060606060606,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,10
103,P0022_0003.png,P0022_0003.png,P0022_0003,P0022,13,9736,0.0092849731445312,0.5155120757700096,0.5114345114345115,0.25,11,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,11
104,P0022_0004.png,P0022_0004.png,P0022_0004,P0022,42,34418,0.0328235626220703,0.4947919486394094,0.4770616883116882,0.3036773428232503,29,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,12
105,P0022_0005.png,P0022_0005.png,P0022_0005,P0022,58,47187,0.0450010299682617,0.4956755189852374,0.4653562909958258,0.276,42,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,13
106,P0022_0006.png,P0022_0006.png,P0022_0006,P0022,4,3618,0.0034503936767578,0.7506596627361761,0.7885552724827354,0.0055272108843537,1,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,14
107,P0022_0007.png,P0022_0007.png,P0022_0007,P0022,7,5312,0.00506591796875,0.7451762026626031,0.7627494456762749,0.1731958762886598,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,15
108,P0022_0009.png,P0022_0009.png,P0022_0009,P0022,1,724,0.0006904602050781,0.8071348940914158,0.8071348940914158,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,16
109,P0022_0010.png,P0022_0010.png,P0022_0010,P0022,2,1529,0.0014581680297851,0.4214868664491942,0.4214868664491942,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,17
110,P0022_0011.png,P0022_0011.png,P0022_0011,P0022,6,4800,0.00457763671875,0.4892162763083678,0.5029175370084461,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0065670013427734,mask_area,0.0,0.001,False,18
